contract_code,type,date,market_participation,producer_merchant_processor_user_longs,producer_merchant_processor_user_shorts,swap_dealer_longs,swap_dealer_shorts,swap_dealer_spreads,money_manager_longs,money_manager_shorts,money_manager_spreads,other_reportable_longs,other_reportable_shorts,other_reportable_spreads,total_reportable_longs,total_reportable_shorts,non_reportable_longs,non_reportable_shorts
967654,FO_OLD_NT,22/1/2013,27,12,19,,5,6,0,0,0,,0,,19,27,,
967654,FO_OLD_NT,15/1/2013,27,14,18,,5,5,0,0,0,,0,,20,26,,
967654,FO_OLD_NT,8/1/2013,25,12,17,,4,5,,0,0,,0,,19,24,,
967654,FO_OLD_NT,31/12/2012,34,17,19,,5,5,,,0,,,,27,28,,
967654,FO_OLD_NT,24/12/2012,34,17,19,,5,5,,,0,,,,27,28,,
967654,FO_OLD_NT,18/12/2012,32,15,16,,5,4,,,0,,,,24,25,,
967654,FO_OLD_NT,11/12/2012,31,14,15,,5,5,,,0,,,,24,24,,
967654,FO_OLD_NT,4/12/2012,30,11,14,,4,4,,,0,,,,20,23,,
967654,FO_OLD_NT,27/11/2012,32,13,18,,4,5,,,,,,,22,29,,
967654,FO_OLD_NT,20/11/2012,30,13,18,,4,,,,0,,,,20,26,,
967654,FO_OLD_NT,13/11/2012,30,13,19,,4,,,,0,,,,19,27,,
967654,FO_OLD_NT,6/11/2012,30,12,18,,5,,,,0,,,,18,27,,
967654,FO_OLD_NT,30/10/2012,31,15,20,,4,,,,0,,0,,20,28,,
967654,FO_OLD_NT,23/10/2012,31,15,19,,4,,,,0,,0,,19,27,,
967654,FO_OLD_NT,16/10/2012,29,14,17,,,,,,0,,0,,18,24,,
967654,FO_OLD_NT,9/10/2012,27,13,16,,,,,,0,0,,,17,22,,
967654,FO_OLD_NT,2/10/2012,29,15,17,,,,,,0,0,,,19,24,,
967654,FO_OLD_NT,25/9/2012,34,15,16,,5,,,,,,,,24,27,,
967654,FO_OLD_NT,18/9/2012,32,14,17,,5,,,,,,,,22,27,,
967654,FO_OLD_NT,11/9/2012,31,14,16,,5,,,0,0,,,,21,25,,
967654,FO_OLD_NT,4/9/2012,32,14,16,,5,,,0,0,,,,23,25,,
967654,FO_OLD_NT,28/8/2012,31,14,17,,5,4,,0,0,,,,22,27,,
967654,FO_OLD_NT,21/8/2012,31,14,17,,5,,,0,,,,,21,28,,
967654,FO_OLD_NT,14/8/2012,31,15,16,,5,,,0,,0,,,21,27,,
967654,FO_OLD_NT,7/8/2012,29,14,16,,4,,,0,,,,,20,25,,
967654,FO_OLD_NT,31/7/2012,34,16,20,,4,,,,,,,,23,32,,
967654,FO_OLD_NT,24/7/2012,32,16,19,,5,,,,,,,,23,28,,
967654,FO_OLD_NT,17/7/2012,31,15,18,,5,,,,,,,,22,28,,
967654,FO_OLD_NT,10/7/2012,31,15,17,,5,,,,,,,,22,27,,
967654,FO_OLD_NT,3/7/2012,32,16,17,,5,,,,0,,,,22,26,,
967654,FO_OLD_NT,26/6/2012,31,18,19,,5,,,0,0,,0,,24,26,,
967654,FO_OLD_NT,19/6/2012,29,17,17,,4,,,0,0,,,,23,24,,
967654,FO_OLD_NT,12/6/2012,24,15,14,,,,,0,0,,0,0,19,18,,
967654,FO_OLD_NT,5/6/2012,25,15,15,,,,,0,,,0,0,19,20,,
967654,FO_OLD_NT,29/5/2012,27,14,16,,4,,,,,,0,0,18,23,,
967654,FO_OLD_NT,22/5/2012,26,14,15,,4,,,,,,0,0,19,22,,
967654,FO_OLD_NT,15/5/2012,25,13,13,,4,,,,,,0,0,18,20,,
967654,FO_OLD_NT,8/5/2012,26,14,14,,4,,,,,,0,0,19,21,,
967654,FO_OLD_NT,1/5/2012,26,15,15,,4,,,0,,,0,0,19,21,,
967654,FO_OLD_NT,24/4/2012,32,19,17,,4,,,0,,,,,25,25,,
967654,FO_OLD_NT,17/4/2012,32,19,16,,4,,,0,,,,,25,24,,
967654,FO_OLD_NT,10/4/2012,31,17,16,,4,,,0,,,,,23,24,,
967654,FO_OLD_NT,3/4/2012,31,18,16,,4,,,0,,,,,24,24,,
967654,FO_OLD_NT,27/3/2012,27,15,11,,4,,,0,,,,,21,20,,
967654,FO_OLD_NT,20/3/2012,27,16,13,,4,,,0,,,,,20,21,,
967654,FO_OLD_NT,13/3/2012,23,13,11,0,5,,,0,,,0,,17,18,,
967654,FO_OLD_NT,6/3/2012,23,13,12,0,5,,,0,,,0,,17,19,,
967654,FO_OLD_NT,28/2/2012,26,13,15,,5,,,0,,,0,,19,23,,
967654,FO_OLD_NT,21/2/2012,26,13,14,,5,,,0,,,0,,19,22,,
967654,FO_OLD_NT,14/2/2012,24,13,13,,5,4,,0,,,0,,19,21,,
967654,FO_OLD_NT,7/2/2012,24,14,14,,5,4,,0,,,0,,20,22,,
967654,FO_OLD_NT,31/1/2012,23,14,13,,4,,,0,,,0,,19,20,,
967654,FO_OLD_NT,24/1/2012,22,12,11,,4,,,0,,,0,,17,18,,
967654,FO_OLD_NT,17/1/2012,21,11,10,,4,4,,0,,,0,,17,17,,
967654,FO_OLD_NT,27/9/2011,26,16,16,0,5,4,,0,,,0,0,23,22,,
967654,FO_OLD_NT,20/9/2011,24,15,17,0,4,,,0,0,,0,0,21,21,,
967654,FO_OLD_NT,13/9/2011,24,16,18,0,4,,,0,,0,0,0,20,23,,
967654,FO_OLD_NT,6/9/2011,23,15,17,0,4,,,0,,0,0,0,18,22,,
967654,FO_OLD_NT,30/8/2011,23,12,15,0,4,,,0,,,0,0,16,20,,
967654,FO_OLD_NT,23/8/2011,21,10,12,0,4,,,0,,,,0,14,18,,
967654,FO_OLD_NT,26/7/2011,21,11,12,0,4,,,0,0,,0,0,15,16,,
967654,FO_OLD_NT,12/7/2011,20,10,11,0,4,,,0,,,0,0,14,16,,
967654,FO_OLD_NT,5/7/2011,20,10,12,0,4,,,0,,,0,0,14,17,,
967654,FO_OLD_NT,28/6/2011,23,12,13,,4,4,,,,,0,0,19,20,,
967654,FO_OLD_NT,21/6/2011,23,12,11,,4,4,,,,,0,0,19,18,,
967654,FO_OLD_NT,14/6/2011,23,11,10,,5,,,0,,,0,0,17,18,,
967654,FO_OLD_NT,7/6/2011,21,11,9,,4,,,0,,,0,0,17,16,,
967654,FO_OLD_NT,31/5/2011,27,14,11,,5,4,,,,,0,0,22,20,,
967654,FO_OLD_NT,24/5/2011,26,14,9,,4,,,0,,,,0,20,17,,
967654,FO_OLD_NT,17/5/2011,26,14,8,,4,,,0,,,,0,20,16,,
967654,FO_OLD_NT,10/5/2011,26,13,9,,4,,,0,,,,0,19,17,,
967654,FO_OLD_NT,3/5/2011,25,12,10,,4,4,,0,,,0,0,20,17,,
967654,FO_OLD_NT,26/4/2011,27,11,11,,5,5,,,,,0,0,21,19,,
967654,FO_OLD_NT,19/4/2011,25,11,10,,4,4,,,,0,0,0,19,17,,
967654,FO_OLD_NT,12/4/2011,24,11,10,,4,4,,,,0,0,0,18,17,,
967654,FO_OLD_NT,5/4/2011,22,11,10,,,,,,,0,0,0,17,15,,
967654,FO_OLD_NT,29/3/2011,22,12,14,,,4,,,,0,0,0,18,19,,
967654,FO_OLD_NT,22/3/2011,21,11,13,,,4,,,,0,0,0,17,18,,
967654,FO_OLD_NT,15/3/2011,22,12,14,,,4,,,,0,0,0,18,19,,
967654,FO_OLD_NT,8/3/2011,21,12,13,,,4,,0,,0,0,0,18,18,,
967654,FO_OLD_NT,1/3/2011,21,12,13,,,,,,,0,0,0,18,17,,
967654,FO_OLD_NT,22/2/2011,22,14,14,,,,,,,0,0,0,19,18,,
967654,FO_OLD_NT,15/2/2011,22,12,13,,,,,,,,0,,18,18,,
967654,FO_OLD_NT,8/2/2011,21,12,13,,,,,,,0,0,0,17,17,,
967654,FO_OLD,8/10/2019,20617,8829,10093,0,1873,438,4730,0,0,2866,3228,585,17448,16217,3169,4400
967654,FO_OLD,1/10/2019,20662,8680,10260,0,1873,438,4730,0,0,3121,3067,624,17593,16262,3069,4400
967654,FO_OLD,24/9/2019,22648,9872,10551,0,2461,832,4730,0,0,3185,3680,654,19273,18178,3375,4470
967654,FO_OLD,27/8/2019,23838,9846,10167,0,2538,936,4780,0,0,2191,4406,1792,19545,19839,4293,3999
967654,FO_OLD,20/8/2019,23595,9876,9978,0,2538,936,4780,0,0,2092,4526,1657,19341,19635,4254,3960
967654,FO_OLD,13/8/2019,23093,9891,9991,1086,2421,970,4780,0,0,1873,4276,1559,20159,19217,2934,3876
967654,FO_OLD,6/8/2019,22697,10130,9660,1086,2301,1030,4660,0,0,1499,4327,1554,19959,18872,2738,3825
967654,FO_OLD,30/7/2019,24827,11472,10442,1145,2090,1153,4710,0,0,1928,5357,1431,21839,20473,2988,4354
967654,FO_OLD,23/7/2019,24985,10891,10432,1445,2220,1098,4710,0,0,2003,5427,1334,21481,20511,3504,4474
967654,FO_OLD,25/6/2019,25534,10756,11493,1523,2231,1152,4710,0,50,2760,5055,1346,22297,21327,3237,4207
967654,FO_OLD,18/6/2019,24789,10191,11330,1553,2218,1092,4710,0,50,2365,4499,1448,21409,20637,3380,4152
967654,FO_OLD,11/6/2019,24827,10238,11153,1578,2668,1092,4710,0,50,2314,4230,1574,21556,20767,3271,4060
967654,FO_OLD,4/6/2019,24181,10064,10699,1378,1929,1050,4710,0,50,2224,4274,1622,21098,19624,3083,4557
967654,FO_OLD,28/5/2019,26619,11802,11164,745,2160,1799,4660,0,100,2546,4463,1792,23444,21478,3175,5141
967654,FO_OLD,21/5/2019,26370,11813,10990,445,2340,1815,4660,0,100,2603,4343,1792,23228,21380,3142,4990
967654,FO_OLD,14/5/2019,25984,11632,10471,573,2551,1762,4660,0,100,2353,4012,1879,22959,20775,3025,5209
967654,FO_OLD,7/5/2019,24576,11200,8993,573,2651,1762,4420,0,100,1359,3909,2070,21484,19485,3092,5091
967654,FO_OLD,30/4/2019,27681,12602,9657,587,4048,1815,4370,0,150,1715,3298,3140,24379,22108,3302,5573
967654,FO_OLD,23/4/2019,26823,12099,9391,596,3648,1756,4370,0,150,1666,3604,2977,23614,21526,3209,5297
967654,FO_OLD,16/4/2019,27213,12166,9300,596,3748,1756,4370,0,150,1666,3692,3193,23897,21839,3316,5374
967654,FO_OLD,9/4/2019,26606,12359,9596,596,4288,1557,3830,0,150,1616,3093,3293,23401,21977,3205,4629
967654,FO_OLD,2/4/2019,25690,11477,9726,638,4288,1597,3630,0,150,1092,1703,3326,21910,20790,3780,4900
967654,FO_OLD,15/1/2019,28334,10236,11627,256,5305,1373,5556,0,100,2987,395,3859,24367,22659,3967,5675
967654,FO_OLD,31/12/2018,30947,11513,15252,559,5921,1510,6620,0,50,4123,845,2711,27086,26289,3861,4658
967654,FO_OLD,24/12/2018,30832,11513,15107,559,5921,1510,6520,0,50,4123,845,2711,26986,26144,3846,4688
967654,FO_OLD,18/12/2018,30086,11311,14534,834,5827,1460,6370,0,50,4094,891,2561,26680,25323,3406,4763
967654,FO_OLD,11/12/2018,30329,12377,14305,792,5777,1460,6370,0,50,3669,1606,2446,27164,25644,3165,4685
967654,FO_OLD,4/12/2018,29571,12248,13849,792,5552,1535,6270,0,50,3368,1682,2218,26481,24886,3090,4685
967654,FO_OLD,27/11/2018,31728,14486,14881,1304,5673,1704,6225,0,50,3364,2853,1629,28762,26790,2966,4938
967654,FO_OLD,20/11/2018,30939,13306,13886,1304,5673,1654,6225,0,50,3934,3048,1254,27727,25565,3212,5374
967654,FO_OLD,13/11/2018,30800,13351,13478,1379,5823,1429,5975,0,300,4176,3198,1218,27828,25446,2972,5354
967654,FO_OLD,6/11/2018,29626,13031,13528,1778,5848,1210,6175,0,0,4069,2970,691,26954,24247,2672,5379
967654,FO_OLD,30/10/2018,33505,15391,16852,1955,6090,1261,6397,0,0,4812,2541,1296,31112,28040,2393,5465
967654,FO_OLD,23/10/2018,31891,13937,15009,1368,6570,1320,4997,0,600,4881,1383,2070,29173,26952,2718,4939
967654,FO_OLD,16/10/2018,30687,14103,14567,933,6645,1320,2175,0,600,5283,1231,2070,26484,26433,4203,4254
967654,FO_OLD,9/10/2018,30576,14151,15086,909,6645,1320,2025,0,600,5283,555,2257,26545,26463,4031,4113
967654,FO_OLD,2/10/2018,29153,13096,14775,0,5519,984,2025,0,600,4959,615,2306,23970,24799,5183,4354
967654,FO_OLD,25/9/2018,31021,12553,15398,0,6491,1500,2635,0,0,6327,550,2831,25846,26770,5175,4251
967654,FO_OLD,18/9/2018,30095,12509,14901,0,6491,1500,2635,0,0,5616,440,2388,24648,25720,5447,4375
967654,FO_OLD,11/9/2018,29059,12369,13976,45,6389,1977,2635,0,0,5307,373,2209,24542,24924,4517,4135
967654,FO_OLD,4/9/2018,29275,12293,14073,45,6724,1977,2280,0,0,5776,179,2126,24497,25079,4778,4196
967654,FO_OLD,28/8/2018,32428,13254,15490,0,7267,2096,2280,0,0,6730,538,2367,26727,27758,5701,4670
967654,FO_OLD,21/8/2018,31803,13621,16022,0,6932,2065,2280,0,0,6564,538,2092,26622,27649,5181,4154
967654,FO_OLD,14/8/2018,30259,12899,14119,0,7779,1433,2380,0,0,6250,538,1945,24907,25814,5352,4445
967654,FO_OLD,7/8/2018,30292,13211,14526,0,7249,1562,2380,0,0,6145,600,1808,25106,25745,5186,4547
967654,FO_OLD,31/7/2018,34315,14497,17600,0,7814,1306,2980,0,0,7787,1330,2173,28743,30223,5572,4092
967654,FO_OLD,24/7/2018,34205,14354,17775,0,7389,1428,2980,0,0,7847,1322,1369,27978,29283,6227,4922
967654,FO_OLD,17/7/2018,32955,14142,16476,0,7079,1476,2980,0,0,6953,1354,1361,26912,27746,6043,5209
967654,FO_OLD,10/7/2018,31624,13112,15501,0,7169,1476,2980,0,0,6839,1683,1848,26255,27677,5369,3947
967654,FO_OLD,3/7/2018,31681,13077,15572,0,7157,1446,2980,0,0,7130,1922,1745,26378,27842,5303,3839
967654,FO_OLD,26/6/2018,35065,16590,17507,0,7595,1987,3180,0,0,6210,1508,2916,30883,31513,4182,3552
967654,FO_OLD,19/6/2018,34254,15536,17717,0,6849,1521,3180,0,0,6662,986,2649,29548,29722,4706,4532
967654,FO_OLD,12/6/2018,34150,14947,17894,0,6699,1596,3180,0,0,6884,857,2480,29087,29526,5063,4624
967654,FO_OLD,5/6/2018,32071,13618,16695,0,6429,1626,3180,0,0,6564,715,2247,27235,27712,4836,4359
967654,FO_OLD,29/5/2018,34709,15194,17593,0,5321,2154,2880,0,0,6122,1286,3608,29958,29962,4751,4747
967654,FO_OLD,22/5/2018,35009,14359,17694,0,5321,2154,2880,0,0,6944,1239,3472,29809,29880,5200,5129
967654,FO_OLD,15/5/2018,35548,12704,17981,0,5063,2180,3240,0,0,7794,849,3234,29152,29307,6396,6241
967654,FO_OLD,8/5/2018,35103,13060,17707,0,4684,2222,3240,0,0,8180,1042,3261,29963,28916,5140,6187
967654,FO_OLD,1/5/2018,34149,12735,17432,0,4071,2274,3240,0,0,7952,1221,3047,29248,28045,4901,6104
967654,FO_OLD,24/4/2018,36495,15376,19105,0,2877,2192,3240,0,0,8122,1091,3924,32854,29189,3641,7306
967654,FO_OLD,17/4/2018,31036,13686,16807,0,2971,931,3240,0,0,5787,1089,3235,26879,25033,4157,6003
967654,FO_OLD,10/4/2018,29107,12483,15837,0,3134,710,3240,0,0,5819,1047,2791,25043,23519,4064,5588
967654,FO_OLD,3/4/2018,28246,12646,15633,0,3508,624,3000,0,0,5542,864,3088,24900,23717,3346,4529
967654,FO_OLD,27/3/2018,32520,13502,19314,0,4000,1255,3000,0,0,7808,143,3946,29511,28658,3009,3862
967654,FO_OLD,20/3/2018,30293,13388,17901,0,3098,939,3000,0,0,6432,662,4095,27854,26695,2439,3598
967654,FO_OLD,13/3/2018,28840,11233,16075,0,2753,1193,3000,0,0,5761,958,4376,25563,25355,3277,3485
967654,FO_OLD,6/3/2018,28887,11872,15895,0,2518,681,2400,0,0,5975,654,4702,25630,24450,3257,4437
967654,FO_OLD,27/2/2018,30618,12135,18412,0,3089,1062,0,0,0,10318,909,4165,27680,27637,2938,2981
967654,FO_OLD,20/2/2018,27117,10082,16032,0,3069,882,0,0,0,9464,1009,2925,23353,23917,3764,3200
967654,FO_OLD,13/2/2018,26994,10194,15649,0,3179,890,0,0,0,8821,996,3163,23068,23877,3926,3117
967654,FO_OLD,6/2/2018,26099,9681,15319,0,2667,432,0,0,0,9202,875,2566,21881,21859,4218,4240
967654,FO_OLD,30/1/2018,28889,10849,18667,14,2065,1042,0,0,0,10496,814,2767,25168,25355,3721,3534
967654,FO_OLD,23/1/2018,27626,10631,17980,14,1219,915,0,0,0,9231,490,3056,23847,23660,3779,3966
967654,FO_OLD,16/1/2018,26499,9786,18197,215,835,848,0,0,0,9404,457,2794,23047,23131,3452,3368
967654,FO_OLD,9/1/2018,24885,9318,16871,215,835,848,0,0,0,8846,398,2346,21573,21298,3312,3587
967654,FO_OLD,26/12/2017,27122,9984,19225,1945,1405,1596,0,150,0,8316,597,1464,23305,24437,3817,2685
967654,FO_OLD,19/12/2017,27121,9946,19129,2087,1405,1596,0,150,0,8066,580,1775,23470,24635,3651,2486
967654,FO_OLD,12/12/2017,25488,8998,17609,2087,1240,1651,0,150,0,7355,584,1533,21624,22767,3864,2721
967654,FO_OLD,5/12/2017,24233,8132,16141,2012,1070,1423,0,150,0,7113,317,1819,20499,20920,3734,3313
967654,FO_OLD,28/11/2017,27606,10162,18548,3061,1209,1749,0,300,0,8980,535,1422,25374,23763,2232,3843
967654,FO_OLD,21/11/2017,25845,9711,17343,3254,1209,1500,0,300,0,7717,711,1353,23535,22416,2310,3429
967654,FO_OLD,14/11/2017,25669,9191,17710,3128,1059,1500,0,300,0,8207,309,1326,23352,22204,2317,3465
967654,FO_OLD,7/11/2017,25148,9236,17767,3170,733,1500,0,300,0,7251,309,1401,22558,22010,2590,3138
967654,FO_OLD,31/10/2017,28345,10038,18962,5047,951,1401,0,450,0,6559,630,2199,25244,24593,3101,3752
967654,FO_OLD,24/10/2017,27074,8575,17754,4999,1077,1458,0,450,0,6034,689,2606,23672,24034,3402,3040
967654,FO_OLD,17/10/2017,25898,8348,16880,4949,231,1239,0,450,0,5228,682,2738,22502,22220,3396,3678
967654,FO_OLD,10/10/2017,24849,8572,15682,5201,231,1239,0,450,0,3540,861,2951,21503,21414,3346,3435
967654,FO_OLD,3/10/2017,24992,9155,15261,5251,231,1239,0,450,0,2878,748,2894,21417,20823,3575,4169
967654,FO_OLD,26/9/2017,29365,12781,15369,5752,2454,1679,0,450,0,1990,2319,2797,24999,25068,4366,4297
967654,FO_OLD,19/9/2017,27874,11643,12935,5793,2304,1553,0,450,0,2143,4401,1864,22996,23507,4878,4367
967654,FO_OLD,12/9/2017,26981,11763,12850,5751,2066,1433,0,450,0,2525,4476,1421,22893,22696,4088,4285
967654,FO_OLD,5/9/2017,25874,12481,11534,4844,1966,1448,0,750,0,2360,5094,946,22079,21738,3795,4136
967654,FO_OLD,29/8/2017,28791,13225,11961,4146,2209,2053,0,750,0,2091,4136,2724,24239,23833,4552,4958
967654,FO_OLD,22/8/2017,27649,13120,11207,3996,2226,1465,0,750,0,1951,4745,3083,23615,23476,4034,4173
967654,FO_OLD,15/8/2017,26686,13031,10956,3408,2201,1465,0,750,0,2316,4825,2477,22697,22674,3989,4012
967654,FO_OLD,8/8/2017,25528,12234,9578,3358,2351,1315,0,750,0,2005,4993,2225,21137,21212,4391,4316
967654,FO_OLD,1/8/2017,25238,12641,8855,3408,2201,1465,0,750,0,1442,5469,2031,20987,20771,4251,4467
967654,FO_OLD,25/7/2017,29438,14759,10761,3322,3250,1734,0,850,0,2365,5150,2883,25063,24628,4375,4810
967654,FO_OLD,18/7/2017,28889,14482,10208,2497,3205,1981,0,850,0,2458,5084,2968,24386,24296,4503,4593
967654,FO_OLD,11/7/2017,28206,13968,9382,2696,3205,1827,0,850,0,2443,5405,2804,23738,23473,4468,4733
967654,FO_OLD,3/7/2017,27700,13525,8113,2947,2825,1716,0,850,0,2371,7179,2595,23154,23278,4546,4422
967654,FO_OLD,27/6/2017,32378,16839,10642,4383,2567,1690,0,850,0,2206,9192,3461,28579,28402,3799,3976
967654,FO_OLD,20/6/2017,31417,16212,10058,4042,2567,1690,0,850,0,2107,8697,3552,27603,27414,3814,4003
967654,FO_OLD,13/6/2017,30471,15968,9547,3692,2482,1673,0,750,0,2166,8803,3473,26972,26728,3499,3743
967654,FO_OLD,6/6/2017,28866,14474,9535,3751,2209,1197,0,750,0,2267,8006,3238,24927,24935,3939,3931
967654,FO_OLD,30/5/2017,32151,15732,12478,3678,2428,1440,0,600,0,2743,7242,4218,27811,28406,4340,3745
967654,FO_OLD,23/5/2017,31295,15860,11785,3599,2490,792,0,0,0,2643,8587,3526,26420,27180,4875,4115
967654,FO_OLD,16/5/2017,31161,15875,11147,3499,2746,792,0,0,0,2610,8852,3589,26365,27126,4796,4035
967654,FO_OLD,9/5/2017,29934,15238,9903,3297,2996,741,0,0,0,2276,8769,3370,24922,25779,5012,4155
967654,FO_OLD,2/5/2017,28713,14418,8752,3172,2967,645,0,0,0,2276,8931,3074,23585,24369,5128,4344
967654,FO_OLD,25/4/2017,30780,14990,9230,2153,3539,1490,0,0,0,2071,6934,4209,24913,25402,5867,5378
967654,FO_OLD,18/4/2017,29181,13231,8145,2195,2939,1370,0,0,0,2071,6736,4437,23304,23627,5877,5554
967654,FO_OLD,11/4/2017,29146,13254,8036,2195,2889,1370,0,197,129,2021,6863,4429,23398,23913,5748,5233
967654,FO_OLD,4/4/2017,27961,12563,6775,2336,2877,1370,0,197,129,1921,7315,4157,22476,22820,5485,5141
967654,FO_OLD,28/3/2017,29435,13753,7706,3406,2484,1773,0,0,0,1514,8083,3891,24337,23937,5098,5498
967654,FO_OLD,21/3/2017,27918,12922,7632,4005,1721,1274,0,0,0,1101,8271,3787,23089,22685,4829,5233
967654,FO_OLD,14/3/2017,27427,12807,7566,4155,1697,1224,0,0,0,1101,7970,3669,22956,22126,4471,5301
967654,FO_OLD,7/3/2017,25515,11384,8174,4672,616,853,0,0,0,1101,8129,2961,20971,20733,4544,4782
967654,FO_OLD,28/2/2017,31244,14834,10788,4751,319,1263,155,0,0,1076,8599,5064,27143,26033,4101,5211
967654,FO_OLD,21/2/2017,29974,13747,10190,5042,277,1083,255,383,129,1076,8680,4951,26283,25693,3691,4281
967654,FO_OLD,14/2/2017,28918,12186,10295,5588,277,882,255,0,0,1076,8721,4893,24880,25068,4038,3850
967654,FO_OLD,7/2/2017,27791,11357,8624,5451,0,780,255,221,129,1076,8907,4681,23729,23342,4062,4449
967654,FO_OLD,31/1/2017,30537,12024,9640,5843,360,1013,532,0,0,1223,9403,5220,25855,25636,4682,4901
967654,FO_OLD,24/1/2017,28040,11317,8488,5148,510,838,887,0,0,1051,9206,4476,23717,23518,4323,4522
967654,FO_OLD,17/1/2017,26301,10855,7864,5123,510,1363,979,0,0,1051,9007,3783,23154,22527,3147,3774
967654,FO_OLD,10/1/2017,24057,9571,5989,4475,502,1542,774,0,0,1051,8812,3520,20933,20365,3124,3692
967654,FO_OLD,3/1/2017,21697,7686,5725,4345,499,1362,774,0,0,1051,8986,2719,17937,19291,3760,2406
967654,FO_OLD,27/12/2016,27178,9257,7851,5139,1161,1680,774,0,0,1580,8708,4675,23105,24075,4073,3103
967654,FO_OLD,20/12/2016,27053,9451,8521,5239,469,1462,774,0,0,1486,9055,4788,23200,24295,3853,2758
967654,FO_OLD,13/12/2016,22937,10511,7637,1210,494,1075,774,0,0,1537,7196,3743,18850,20145,4087,2792
967654,FO_OLD,6/12/2016,20815,9963,6765,1361,536,890,0,0,0,1466,7280,3203,16883,18674,3932,2141
967654,FO_OLD,29/11/2016,23855,10302,10102,966,874,751,0,0,0,1842,4574,4501,18362,20802,5493,3053
967654,FO_OLD,22/11/2016,23536,10326,10277,966,832,751,0,0,0,1842,4364,4275,18160,20499,5376,3037
967654,FO_OLD,15/11/2016,21422,9544,9190,931,748,711,0,0,0,1993,4321,3449,16628,18419,4794,3003
967654,FO_OLD,8/11/2016,19501,9422,8603,931,774,585,0,0,0,1586,4664,2237,14761,16863,4740,2638
967654,FO_OLD,1/11/2016,17617,7839,7354,856,774,585,0,0,0,1324,3605,2064,12668,14382,4949,3235
967654,FO_OLD,25/10/2016,21533,10064,8804,755,1178,486,0,392,0,2139,4148,2520,15964,17528,5569,4005
967654,FO_OLD,18/10/2016,20821,10452,8917,779,912,466,0,392,0,1960,4366,1992,15649,17045,5172,3776
967654,FO_OLD,11/10/2016,19483,9887,8211,0,776,0,0,392,0,1768,4753,1571,13226,15703,6257,3780
967654,FO_OLD,4/10/2016,19025,9238,8050,0,776,0,0,392,0,1815,4643,1410,12463,15271,6562,3754
967654,FO_OLD,27/9/2016,23604,12747,8744,997,1336,1178,0,653,0,2350,6901,1145,18417,19957,5187,3647
967654,FO_OLD,20/9/2016,23189,12804,8780,997,1353,1125,0,570,0,2373,7006,931,18230,19765,4959,3424
967654,FO_OLD,13/9/2016,21324,11821,8068,1056,467,932,0,570,0,1770,6684,604,16183,17325,5141,3999
967654,FO_OLD,6/9/2016,20383,11049,8112,1182,398,896,458,878,0,1357,6117,586,15528,16987,4855,3396
967654,FO_OLD,30/8/2016,23906,14734,8994,1517,580,930,0,806,0,1340,8038,713,19234,20061,4672,3845
967654,FO_OLD,23/8/2016,23389,14386,8709,1517,555,930,0,640,0,1198,7913,713,18744,19460,4645,3929
967654,FO_OLD,16/8/2016,22079,13096,8299,1651,60,816,0,0,0,686,7721,788,17037,17684,5042,4395
967654,FO_OLD,9/8/2016,21483,12727,7666,1651,60,816,325,0,0,551,7655,685,16755,16882,4728,4601
967654,FO_OLD,2/8/2016,20856,12871,7299,1726,60,735,0,0,0,160,7800,447,15939,16341,4917,4515
967654,FO_OLD,26/7/2016,25848,15948,9891,2096,53,868,300,0,0,711,9739,645,20568,21196,5280,4652
967654,FO_OLD,19/7/2016,25781,15452,9920,2480,53,868,300,0,0,711,9646,645,20456,21132,5325,4649
967654,FO_OLD,12/7/2016,25702,15392,9780,2429,0,820,600,0,0,711,9704,645,20597,20949,5105,4753
967654,FO_OLD,5/7/2016,25399,14544,9057,2276,0,820,600,0,0,1685,9816,621,20546,20314,4853,5085
967654,FO_OLD,28/6/2016,27768,15157,9875,2216,18,856,1202,0,384,1575,9277,1399,22789,21809,4979,5959
967654,FO_OLD,21/6/2016,26644,14207,9101,2106,18,856,1352,0,384,1575,9291,1429,21909,21079,4735,5565
967654,FO_OLD,14/6/2016,26012,14086,8586,2023,18,856,1310,0,376,1275,9164,1493,21419,20493,4593,5519
967654,FO_OLD,7/6/2016,25701,13617,8585,2103,0,859,1228,0,486,1371,9157,1408,21072,20495,4629,5206
967654,FO_OLD,31/5/2016,31201,16816,11974,2196,36,1066,678,3,1036,1876,8377,2306,25974,24798,5227,6403
967654,FO_OLD,24/5/2016,30996,16789,11871,2182,3,1066,678,460,779,2019,8317,2228,25741,24724,5255,6272
967654,FO_OLD,17/5/2016,30161,16727,11392,1997,30,1066,678,835,554,2155,8483,2069,25246,24429,4915,5732
967654,FO_OLD,10/5/2016,29912,15694,11572,1823,126,1028,856,0,1037,1996,8464,2017,24451,24244,5461,5668
967654,FO_OLD,3/5/2016,30186,15487,11757,2295,126,943,1055,0,1037,2114,8490,1881,24812,24234,5374,5952
967654,FO_OLD,26/4/2016,33870,16884,14203,2010,503,1179,1524,0,758,2665,7641,2631,27651,26915,6219,6955
967654,FO_OLD,19/4/2016,32370,16333,13982,2268,554,879,1532,0,550,2831,7697,2524,26917,26186,5453,6184
967654,FO_OLD,12/4/2016,31975,16865,13569,2352,554,815,1574,0,508,2318,7823,2623,27055,25892,4920,6083
